-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-3.018	-3.018	-3.018	-3.018	-3.018	-3.018	-3.018	-3.018
-3.001	-3.001	-3.001	-3.001	-3.001	-3.001	-3.001	-3.001
-2.979	-2.979	-2.979	-2.979	-2.979	-2.979	-2.979	-2.979
-2.927	-2.927	-2.927	-2.927	-2.927	-2.927	-2.927	-2.927
-2.868	-2.868	-2.868	-2.868	-2.868	-2.868	-2.868	-2.868
-2.803	-2.804	-2.803	-2.804	-2.803	-2.804	-2.803	-2.804
-2.846	-2.846	-2.846	-2.846	-2.846	-2.846	-2.846	-2.846
-2.928	-2.928	-2.928	-2.928	-2.928	-2.928	-2.928	-2.928
-2.954	-2.954	-2.954	-2.954	-2.954	-2.954	-2.954	-2.954
-2.966	-2.966	-2.966	-2.966	-2.966	-2.966	-2.966	-2.966
-2.849	-2.850	-2.849	-2.850	-2.849	-2.850	-2.849	-2.850
-2.749	-2.750	-2.749	-2.750	-2.749	-2.750	-2.749	-2.750
-2.551	-2.552	-2.551	-2.552	-2.551	-2.552	-2.551	-2.552
-1.626	-1.635	-1.627	-1.634	-1.628	-1.633	-1.628	-1.635
0.422	0.379	0.417	0.389	0.412	0.394	0.407	0.384
1.486	1.395	1.457	1.419	1.462	1.448	1.433	1.424
-0.934	-0.984	-0.963	-0.970	-0.948	-0.942	-0.976	-0.956
-2.137	-2.150	-2.145	-2.146	-2.141	-2.138	-2.149	-2.142
-2.154	-2.162	-2.158	-2.159	-2.157	-2.155	-2.161	-2.158
-2.359	-2.364	-2.361	-2.362	-2.361	-2.360	-2.363	-2.362
-2.040	-2.045	-2.041	-2.043	-2.042	-2.042	-2.043	-2.044
-1.897	-1.902	-1.898	-1.901	-1.899	-1.900	-1.900	-1.901
-0.024	-0.050	-0.028	-0.044	-0.030	-0.039	-0.034	-0.045
0.424	0.384	0.412	0.394	0.414	0.406	0.402	0.396
2.331	2.263	2.314	2.283	2.310	2.300	2.293	2.280
4.604	4.463	4.568	4.504	4.563	4.539	4.528	4.499
3.827	3.675	3.766	3.723	3.779	3.783	3.719	3.736
2.385	2.272	2.338	2.312	2.344	2.359	2.298	2.319
1.303	1.226	1.276	1.256	1.274	1.283	1.246	1.254
7.392	7.131	7.344	7.200	7.323	7.248	7.274	7.180
9.600	9.171	9.448	9.284	9.488	9.436	9.333	9.325
5.517	5.162	5.338	5.265	5.414	5.443	5.234	5.342
4.070	3.831	3.980	3.914	3.987	4.004	3.897	3.922
6.085	5.742	5.988	5.837	5.989	5.933	5.891	5.839
5.899	5.592	5.828	5.677	5.812	5.748	5.741	5.663
12.191	11.333	11.901	11.475	12.051	11.759	11.754	11.625
12.893	11.898	12.455	12.090	12.710	12.522	12.257	12.344
9.316	8.604	9.032	8.779	9.144	9.060	8.853	8.892
15.075	13.988	14.763	14.233	14.838	14.537	14.508	14.310
14.046	12.834	13.554	13.144	13.758	13.629	13.235	13.349
13.153	11.793	12.457	12.127	12.855	12.810	12.115	12.521
11.506	10.522	11.056	10.793	11.243	11.238	10.778	10.983
14.926	13.811	14.514	14.103	14.642	14.508	14.212	14.235
13.420	12.064	12.750	12.412	13.090	13.075	12.392	12.755
15.025	13.680	14.446	14.059	14.668	14.628	14.055	14.283
11.815	10.354	10.944	10.713	11.489	11.578	10.580	11.258
12.723	11.531	12.248	11.870	12.398	12.337	11.899	12.022
11.718	10.328	10.943	10.734	11.350	11.505	10.530	11.142
14.598	13.048	13.988	13.511	14.175	14.111	13.513	13.701
15.326	13.773	14.734	14.307	14.868	14.887	14.189	14.440
10.114	8.756	9.423	9.173	9.734	9.858	9.000	9.485
9.456	8.175	8.815	8.533	9.127	9.168	8.449	8.846
9.486	8.400	8.915	8.715	9.203	9.283	8.594	9.005
7.435	6.503	6.906	6.790	7.172	7.317	6.616	7.057
8.628	7.862	8.377	8.097	8.403	8.345	8.136	8.124
11.976	10.868	11.659	11.294	11.598	11.604	11.225	11.233
9.472	8.205	8.933	8.658	9.079	9.191	8.473	8.804
11.570	10.297	11.204	10.818	11.111	11.174	10.672	10.725
10.716	9.380	10.296	9.987	10.190	10.398	9.680	9.882
9.824	8.415	9.273	9.025	9.312	9.569	8.656	9.064
6.583	5.570	6.138	5.945	6.251	6.386	5.758	6.058
9.352	8.218	9.037	8.726	8.912	9.032	8.521	8.601
7.726	6.644	7.340	7.076	7.344	7.456	6.901	7.081
8.447	7.290	8.123	7.793	8.012	8.107	7.609	7.683
5.631	4.687	5.217	5.000	5.372	5.409	4.897	5.156
4.466	3.843	4.248	4.067	4.258	4.281	4.020	4.079
3.986	3.543	3.875	3.712	3.820	3.822	3.702	3.660
3.352	3.050	3.273	3.184	3.218	3.263	3.135	3.132
2.535	2.293	2.477	2.396	2.432	2.454	2.372	2.353
0.774	0.611	0.723	0.683	0.703	0.734	0.650	0.663
-0.622	-0.715	-0.657	-0.669	-0.668	-0.634	-0.703	-0.680
-1.017	-1.078	-1.038	-1.046	-1.049	-1.025	-1.070	-1.056
-1.752	-1.785	-1.765	-1.769	-1.768	-1.756	-1.781	-1.772
-2.366	-2.378	-2.371	-2.373	-2.371	-2.368	-2.376	-2.373
-2.597	-2.601	-2.599	-2.600	-2.598	-2.599	-2.600	-2.600
-2.762	-2.764	-2.763	-2.764	-2.763	-2.763	-2.763	-2.764
-2.893	-2.894	-2.893	-2.894	-2.893	-2.894	-2.894	-2.894
-3.013	-3.013	-3.013	-3.013	-3.013	-3.013	-3.013	-3.013
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
