-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-2.923	-2.996	-2.923	-2.996	-2.923	-2.996	-2.923	-2.996
-2.190	-2.534	-2.190	-2.534	-2.190	-2.534	-2.190	-2.534
-1.427	-1.764	-1.429	-1.764	-1.427	-1.762	-1.429	-1.762
-0.692	-1.045	-0.698	-1.045	-0.692	-1.041	-0.698	-1.041
-0.094	-0.465	-0.105	-0.465	-0.094	-0.456	-0.105	-0.456
0.502	0.023	0.481	0.030	0.489	0.045	0.468	0.038
1.119	0.572	1.087	0.584	1.098	0.607	1.065	0.596
1.856	1.191	1.809	1.209	1.822	1.238	1.774	1.221
2.794	1.913	2.731	1.940	2.742	1.977	2.677	1.954
3.868	2.831	3.786	2.877	3.792	2.928	3.705	2.888
4.837	3.650	4.739	3.721	4.727	3.782	4.622	3.718
5.347	4.257	5.229	4.364	5.199	4.443	5.068	4.347
5.594	4.575	5.466	4.729	5.406	4.824	5.261	4.686
5.574	4.610	5.431	4.817	5.350	4.930	5.182	4.747
6.105	4.905	5.938	5.162	5.842	5.294	5.644	5.068
6.627	5.237	6.431	5.533	6.319	5.681	6.086	5.420
6.743	5.525	6.540	5.866	6.390	6.017	6.146	5.716
7.258	6.008	7.046	6.421	6.845	6.585	6.582	6.227
7.918	6.509	7.681	7.017	7.440	7.209	7.134	6.775
8.488	6.891	8.226	7.469	7.957	7.691	7.615	7.195
9.782	7.550	9.477	8.180	9.194	8.426	8.797	7.887
11.059	8.539	10.696	9.226	10.400	9.496	9.934	8.910
11.246	8.973	10.848	9.736	10.526	10.043	10.015	9.397
12.157	9.581	11.726	10.425	11.379	10.779	10.822	10.063
13.189	10.236	12.699	11.147	12.360	11.547	11.728	10.778
13.821	10.677	13.292	11.642	12.941	12.064	12.254	11.255
14.331	11.091	13.785	12.077	13.425	12.499	12.714	11.674
14.997	11.561	14.431	12.548	14.085	12.965	13.354	12.139
16.498	12.854	15.899	13.846	15.568	14.281	14.802	13.450
17.170	13.506	16.538	14.496	16.233	14.955	15.430	14.132
17.292	13.519	16.623	14.511	16.336	14.980	15.487	14.162
17.948	14.124	17.264	15.153	16.952	15.625	16.080	14.778
18.783	14.696	18.070	15.802	17.733	16.307	16.817	15.406
18.397	14.590	17.684	15.765	17.297	16.296	16.373	15.337
17.721	14.218	17.045	15.404	16.616	15.936	15.734	14.958
17.369	13.927	16.715	15.100	16.280	15.621	15.430	14.645
17.833	14.208	17.192	15.345	16.775	15.845	15.951	14.890
18.915	14.958	18.259	16.105	17.834	16.601	16.996	15.633
19.889	15.739	19.202	16.882	18.797	17.387	17.931	16.423
20.574	16.300	19.842	17.464	19.441	17.992	18.528	17.007
20.374	16.305	19.641	17.517	19.199	18.069	18.286	17.039
19.553	15.598	18.852	16.880	18.336	17.429	17.455	16.328
19.536	15.411	18.815	16.705	18.315	17.253	17.401	16.150
19.618	15.718	18.878	16.999	18.406	17.566	17.468	16.481
20.461	16.408	19.679	17.707	19.235	18.306	18.245	17.216
20.996	17.017	20.174	18.330	19.749	18.959	18.712	17.863
21.213	17.243	20.335	18.580	19.952	19.254	18.853	18.143
20.900	17.065	20.036	18.413	19.642	19.100	18.560	17.978
20.477	16.663	19.625	18.024	19.219	18.711	18.146	17.577
19.659	15.975	18.820	17.356	18.392	18.032	17.324	16.886
19.223	15.402	18.391	16.847	17.919	17.521	16.838	16.333
19.022	15.351	18.208	16.824	17.707	17.497	16.636	16.288
18.019	14.451	17.232	15.861	16.755	16.513	15.723	15.351
17.036	13.319	16.290	14.685	15.828	15.301	14.844	14.172
16.204	12.636	15.511	13.964	15.031	14.537	14.109	13.437
15.698	12.162	15.068	13.426	14.570	13.937	13.724	12.887
14.888	11.697	14.311	12.931	13.781	13.400	12.996	12.372
13.147	10.544	12.620	11.757	12.082	12.211	11.356	11.200
12.558	10.114	12.073	11.271	11.547	11.695	10.875	10.727
12.295	10.002	11.826	11.069	11.353	11.472	10.716	10.576
11.859	9.657	11.425	10.637	10.988	11.017	10.403	10.190
12.036	9.741	11.618	10.665	11.211	11.019	10.653	10.237
11.724	9.428	11.307	10.344	10.901	10.688	10.342	9.913
11.342	9.072	10.930	9.970	10.538	10.311	9.987	9.552
10.543	8.440	10.173	9.283	9.786	9.590	9.292	8.871
9.631	7.794	9.306	8.532	8.962	8.806	8.532	8.171
8.869	7.118	8.573	7.771	8.273	8.020	7.886	7.457
8.611	6.894	8.332	7.470	8.080	7.706	7.723	7.208
8.879	6.989	8.616	7.475	8.420	7.689	8.091	7.268
8.150	6.535	7.894	6.951	7.743	7.152	7.431	6.790
7.210	5.973	6.980	6.334	6.860	6.522	6.583	6.206
6.432	5.520	6.231	5.833	6.130	6.011	5.892	5.733
5.035	4.302	4.856	4.564	4.789	4.731	4.581	4.498
3.072	2.567	2.930	2.767	2.889	2.904	2.726	2.724
1.883	1.586	1.786	1.734	1.748	1.831	1.637	1.696
1.435	1.211	1.361	1.324	1.330	1.398	1.247	1.293
0.973	0.792	0.914	0.878	0.893	0.937	0.828	0.857
0.168	0.043	0.121	0.096	0.116	0.143	0.068	0.091
-0.720	-0.788	-0.747	-0.765	-0.744	-0.737	-0.771	-0.761
-1.462	-1.494	-1.475	-1.484	-1.473	-1.471	-1.485	-1.482
-2.256	-2.266	-2.261	-2.263	-2.259	-2.258	-2.264	-2.261
-2.955	-2.956	-2.955	-2.955	-2.955	-2.955	-2.956	-2.955
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
