-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-3.018	-3.019	-3.018	-3.019	-3.018	-3.019	-3.018	-3.019
-3.001	-3.002	-3.001	-3.002	-3.001	-3.002	-3.001	-3.002
-2.979	-2.980	-2.979	-2.980	-2.979	-2.980	-2.979	-2.980
-2.927	-2.928	-2.927	-2.928	-2.927	-2.928	-2.927	-2.928
-2.868	-2.870	-2.868	-2.869	-2.868	-2.869	-2.868	-2.869
-2.803	-2.805	-2.803	-2.805	-2.803	-2.805	-2.803	-2.805
-2.846	-2.847	-2.846	-2.847	-2.846	-2.847	-2.846	-2.847
-2.928	-2.929	-2.928	-2.929	-2.928	-2.929	-2.928	-2.929
-2.954	-2.954	-2.954	-2.954	-2.954	-2.954	-2.954	-2.954
-2.966	-2.966	-2.966	-2.966	-2.966	-2.966	-2.966	-2.966
-2.849	-2.852	-2.849	-2.852	-2.849	-2.852	-2.849	-2.852
-2.749	-2.753	-2.749	-2.752	-2.749	-2.752	-2.749	-2.752
-2.551	-2.555	-2.551	-2.555	-2.551	-2.555	-2.551	-2.555
-1.626	-1.658	-1.627	-1.656	-1.628	-1.656	-1.628	-1.657
0.422	0.301	0.416	0.310	0.412	0.316	0.407	0.306
1.486	1.300	1.455	1.323	1.462	1.353	1.431	1.329
-0.934	-1.006	-0.964	-0.992	-0.948	-0.962	-0.978	-0.976
-2.137	-2.153	-2.145	-2.149	-2.141	-2.140	-2.150	-2.145
-2.154	-2.165	-2.158	-2.161	-2.157	-2.157	-2.162	-2.160
-2.359	-2.366	-2.361	-2.364	-2.361	-2.362	-2.363	-2.364
-2.040	-2.051	-2.042	-2.049	-2.042	-2.048	-2.044	-2.050
-1.897	-1.910	-1.898	-1.908	-1.899	-1.907	-1.900	-1.909
-0.024	-0.102	-0.029	-0.096	-0.030	-0.091	-0.035	-0.097
0.424	0.329	0.411	0.339	0.414	0.351	0.401	0.341
2.331	2.166	2.313	2.186	2.310	2.204	2.292	2.184
4.604	4.285	4.566	4.324	4.563	4.360	4.526	4.321
3.827	3.555	3.763	3.602	3.779	3.664	3.715	3.617
2.385	2.209	2.335	2.249	2.344	2.299	2.294	2.259
1.303	1.179	1.273	1.208	1.274	1.238	1.244	1.208
7.392	6.858	7.341	6.923	7.323	6.972	7.270	6.907
9.600	8.885	9.439	8.995	9.488	9.148	9.324	9.041
5.517	5.039	5.329	5.141	5.414	5.327	5.224	5.226
4.070	3.741	3.972	3.823	3.987	3.921	3.888	3.839
6.085	5.529	5.982	5.622	5.989	5.722	5.885	5.630
5.899	5.376	5.823	5.460	5.812	5.534	5.736	5.450
12.191	10.744	11.886	10.878	12.051	11.153	11.738	11.027
12.893	11.386	12.431	11.571	12.710	12.001	12.232	11.832
9.316	8.332	9.011	8.504	9.144	8.802	8.831	8.638
15.075	13.325	14.740	13.558	14.838	13.851	14.485	13.637
14.046	12.366	13.525	12.668	13.758	13.151	13.204	12.882
13.153	11.404	12.415	11.732	12.855	12.417	12.071	12.137
11.506	10.230	11.025	10.497	11.243	10.962	10.746	10.712
14.926	13.351	14.486	13.633	14.642	14.042	14.182	13.781
13.420	11.727	12.712	12.067	13.090	12.743	12.352	12.433
15.025	13.251	14.406	13.622	14.668	14.205	14.013	13.871
11.815	10.077	10.889	10.432	11.489	11.326	10.523	11.013
12.723	11.165	12.213	11.499	12.398	11.983	11.863	11.676
11.718	10.036	10.900	10.437	11.350	11.229	10.485	10.875
14.598	12.614	13.945	13.068	14.175	13.680	13.466	13.283
15.326	13.233	14.692	13.760	14.868	14.342	14.141	13.909
10.114	8.512	9.382	8.927	9.734	9.640	8.956	9.271
9.456	7.868	8.776	8.224	9.127	8.878	8.409	8.561
9.486	8.097	8.880	8.408	9.203	8.987	8.557	8.716
7.435	6.338	6.875	6.624	7.172	7.171	6.584	6.915
8.628	7.595	8.359	7.827	8.403	8.083	8.117	7.867
11.976	10.412	11.636	10.829	11.598	11.131	11.199	10.773
9.472	7.930	8.898	8.381	9.079	8.926	8.433	8.546
11.570	9.878	11.176	10.392	11.111	10.747	10.640	10.310
10.716	9.037	10.267	9.637	10.190	10.046	9.645	9.543
9.824	8.097	9.232	8.704	9.312	9.258	8.608	8.764
6.583	5.401	6.115	5.776	6.251	6.229	5.732	5.904
9.352	7.892	9.013	8.395	8.912	8.699	8.492	8.278
7.726	6.378	7.311	6.808	7.344	7.196	6.868	6.828
8.447	6.963	8.098	7.462	8.012	7.777	7.578	7.362
5.631	4.484	5.193	4.796	5.372	5.217	4.871	4.968
4.466	3.680	4.228	3.901	4.258	4.132	3.998	3.933
3.986	3.387	3.861	3.554	3.820	3.674	3.686	3.517
3.352	2.958	3.262	3.091	3.218	3.178	3.124	3.049
2.535	2.209	2.470	2.311	2.432	2.373	2.365	2.274
0.774	0.568	0.719	0.640	0.703	0.695	0.646	0.625
-0.622	-0.723	-0.660	-0.676	-0.668	-0.639	-0.706	-0.684
-1.017	-1.083	-1.040	-1.051	-1.049	-1.027	-1.072	-1.059
-1.752	-1.788	-1.766	-1.772	-1.768	-1.757	-1.783	-1.773
-2.366	-2.379	-2.372	-2.374	-2.371	-2.368	-2.377	-2.373
-2.597	-2.602	-2.599	-2.600	-2.598	-2.599	-2.600	-2.600
-2.762	-2.764	-2.763	-2.764	-2.763	-2.763	-2.763	-2.764
-2.893	-2.894	-2.893	-2.894	-2.893	-2.894	-2.894	-2.894
-3.013	-3.013	-3.013	-3.013	-3.013	-3.013	-3.013	-3.013
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
