-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-2.923	-2.928	-2.923	-2.928	-2.923	-2.928	-2.923	-2.928
-2.190	-2.201	-2.190	-2.201	-2.190	-2.200	-2.190	-2.200
-1.427	-1.443	-1.429	-1.443	-1.427	-1.441	-1.429	-1.441
-0.692	-0.717	-0.698	-0.717	-0.692	-0.711	-0.698	-0.711
-0.094	-0.129	-0.106	-0.129	-0.094	-0.116	-0.106	-0.116
0.502	0.427	0.480	0.440	0.489	0.461	0.467	0.449
1.119	1.005	1.085	1.026	1.098	1.060	1.063	1.040
1.856	1.708	1.805	1.742	1.822	1.791	1.771	1.759
2.794	2.589	2.726	2.642	2.742	2.709	2.672	2.659
3.868	3.611	3.780	3.691	3.792	3.779	3.698	3.704
4.837	4.496	4.732	4.612	4.727	4.716	4.613	4.608
5.347	4.962	5.220	5.122	5.199	5.248	5.058	5.102
5.594	5.158	5.455	5.362	5.406	5.499	5.249	5.314
5.574	5.062	5.419	5.310	5.350	5.464	5.168	5.242
6.105	5.455	5.924	5.747	5.842	5.924	5.628	5.666
6.627	5.883	6.415	6.226	6.319	6.433	6.067	6.131
6.743	6.018	6.522	6.410	6.390	6.627	6.126	6.280
7.258	6.427	7.027	6.889	6.845	7.116	6.559	6.709
7.918	6.960	7.660	7.507	7.440	7.760	7.109	7.287
8.488	7.403	8.203	8.013	7.957	8.292	7.588	7.766
9.782	8.475	9.452	9.155	9.194	9.478	8.766	8.896
11.059	9.637	10.667	10.401	10.400	10.785	9.898	10.133
11.246	9.779	10.815	10.614	10.526	11.039	9.975	10.325
12.157	10.496	11.691	11.401	11.379	11.859	10.779	11.087
13.189	11.420	12.660	12.396	12.360	12.918	11.680	12.093
13.821	11.924	13.249	12.967	12.941	13.530	12.201	12.656
14.331	12.378	13.739	13.454	13.425	14.035	12.657	13.136
14.997	12.966	14.382	14.047	14.085	14.649	13.294	13.746
16.498	14.415	15.849	15.514	15.568	16.152	14.740	15.232
17.170	15.026	16.486	16.135	16.233	16.805	15.365	15.881
17.292	15.072	16.568	16.208	16.336	16.917	15.419	15.975
17.948	15.625	17.207	16.808	16.952	17.533	16.009	16.553
18.783	16.301	18.011	17.551	17.733	18.305	16.744	17.273
18.397	15.938	17.624	17.248	17.297	18.005	16.298	16.923
17.721	15.318	16.987	16.628	16.616	17.347	15.661	16.258
17.369	15.008	16.659	16.291	16.280	16.986	15.359	15.915
17.833	15.434	17.136	16.670	16.775	17.349	15.882	16.311
18.915	16.351	18.202	17.604	17.834	18.294	16.927	17.237
19.889	17.295	19.143	18.555	18.797	19.278	17.859	18.212
20.574	17.844	19.779	19.149	19.441	19.917	18.451	18.809
20.374	17.702	19.578	19.047	19.199	19.821	18.208	18.671
19.553	16.848	18.790	18.235	18.336	18.976	17.381	17.782
19.536	16.774	18.752	18.177	18.315	18.937	17.325	17.741
19.618	16.875	18.812	18.277	18.406	19.062	17.387	17.875
20.461	17.606	19.611	19.030	19.235	19.857	18.162	18.657
20.996	18.164	20.104	19.618	19.749	20.490	18.625	19.269
21.213	18.318	20.261	19.792	19.952	20.723	18.763	19.488
20.900	18.021	19.961	19.488	19.642	20.405	18.469	19.174
20.477	17.657	19.551	19.130	19.219	20.035	18.056	18.801
19.659	16.840	18.747	18.334	18.392	19.229	17.235	17.982
19.223	16.326	18.319	17.877	17.919	18.763	16.748	17.481
19.022	16.184	18.136	17.755	17.707	18.625	16.547	17.329
18.019	15.218	17.164	16.725	16.755	17.563	15.638	16.320
17.036	14.333	16.225	15.779	15.828	16.572	14.761	15.381
16.204	13.628	15.449	15.031	15.031	15.769	14.031	14.613
15.698	13.241	15.012	14.586	14.570	15.258	13.652	14.145
14.888	12.629	14.259	13.948	13.781	14.566	12.929	13.471
13.147	11.064	12.573	12.335	12.082	12.900	11.294	11.845
12.558	10.502	12.028	11.703	11.547	12.222	10.817	11.222
12.295	10.356	11.784	11.466	11.353	11.966	10.662	11.037
11.859	10.015	11.384	11.033	10.988	11.497	10.352	10.641
12.036	10.267	11.580	11.230	11.211	11.675	10.604	10.863
11.724	10.001	11.269	10.965	10.901	11.410	10.293	10.599
11.342	9.650	10.893	10.594	10.538	11.033	9.939	10.239
10.543	8.972	10.138	9.855	9.786	10.251	9.246	9.504
9.631	8.223	9.274	8.996	8.962	9.345	8.491	8.685
8.869	7.577	8.543	8.262	8.273	8.580	7.848	7.994
8.611	7.377	8.303	7.981	8.080	8.280	7.687	7.762
8.879	7.662	8.588	8.181	8.420	8.462	8.057	8.015
8.150	7.094	7.867	7.552	7.743	7.827	7.398	7.431
7.210	6.307	6.954	6.698	6.860	6.946	6.553	6.605
6.432	5.715	6.208	6.050	6.130	6.271	5.865	5.976
5.035	4.432	4.835	4.706	4.789	4.903	4.557	4.661
3.072	2.625	2.911	2.828	2.889	2.987	2.705	2.807
1.883	1.575	1.768	1.725	1.748	1.839	1.618	1.705
1.435	1.196	1.345	1.310	1.330	1.400	1.230	1.296
0.973	0.780	0.900	0.865	0.893	0.938	0.814	0.858
0.168	0.036	0.111	0.090	0.116	0.147	0.057	0.096
-0.720	-0.791	-0.754	-0.768	-0.744	-0.734	-0.778	-0.757
-1.462	-1.498	-1.479	-1.487	-1.473	-1.471	-1.489	-1.481
-2.256	-2.268	-2.262	-2.265	-2.259	-2.259	-2.266	-2.262
-2.955	-2.956	-2.955	-2.956	-2.955	-2.955	-2.956	-2.955
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
