-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
-2.923	-2.949	-2.923	-2.949	-2.923	-2.949	-2.923	-2.949
-2.190	-2.240	-2.190	-2.240	-2.190	-2.240	-2.190	-2.240
-1.427	-1.477	-1.429	-1.477	-1.427	-1.474	-1.429	-1.474
-0.692	-0.749	-0.698	-0.749	-0.692	-0.743	-0.698	-0.743
-0.094	-0.163	-0.105	-0.163	-0.094	-0.151	-0.105	-0.151
0.502	0.362	0.481	0.374	0.489	0.394	0.468	0.382
1.119	0.926	1.087	0.945	1.098	0.976	1.065	0.957
1.856	1.620	1.809	1.652	1.822	1.695	1.774	1.665
2.794	2.469	2.731	2.518	2.742	2.576	2.677	2.529
3.868	3.489	3.786	3.565	3.792	3.641	3.705	3.570
4.837	4.335	4.739	4.446	4.727	4.535	4.622	4.433
5.347	4.837	5.229	4.990	5.199	5.101	5.068	4.960
5.594	5.043	5.466	5.241	5.406	5.363	5.261	5.182
5.574	4.961	5.431	5.204	5.350	5.341	5.182	5.122
6.105	5.283	5.938	5.567	5.842	5.720	5.644	5.467
6.627	5.694	6.431	6.024	6.319	6.200	6.086	5.907
6.743	5.912	6.540	6.294	6.390	6.481	6.146	6.141
7.258	6.335	7.046	6.789	6.845	6.989	6.582	6.587
7.918	6.852	7.681	7.390	7.440	7.614	7.134	7.145
8.488	7.269	8.226	7.868	7.957	8.116	7.615	7.596
9.782	8.178	9.477	8.840	9.194	9.119	8.797	8.549
11.059	9.357	10.696	10.103	10.400	10.440	9.934	9.797
11.246	9.600	10.848	10.422	10.526	10.801	10.015	10.093
12.157	10.261	11.726	11.152	11.379	11.561	10.822	10.795
13.189	11.127	12.699	12.083	12.360	12.545	11.728	11.730
13.821	11.649	13.292	12.673	12.941	13.172	12.254	12.306
14.331	12.086	13.785	13.141	13.425	13.648	12.714	12.759
14.997	12.661	14.431	13.719	14.085	14.239	13.354	13.347
16.498	14.059	15.899	15.135	15.568	15.688	14.802	14.780
17.170	14.712	16.538	15.795	16.233	16.380	15.430	15.469
17.292	14.776	16.623	15.886	16.336	16.502	15.487	15.574
17.948	15.323	17.264	16.482	16.952	17.117	16.080	16.148
18.783	15.942	18.070	17.166	17.733	17.828	16.817	16.808
18.397	15.689	17.684	16.974	17.297	17.643	16.373	16.572
17.721	15.109	17.045	16.397	16.616	17.039	15.734	15.958
17.369	14.774	16.715	16.034	16.280	16.649	15.430	15.588
17.833	15.124	17.192	16.336	16.775	16.933	15.951	15.906
18.915	15.925	18.259	17.149	17.834	17.748	16.996	16.705
19.889	16.851	19.202	18.079	18.797	18.700	17.931	17.653
20.574	17.414	19.842	18.684	19.441	19.343	18.528	18.257
20.374	17.333	19.641	18.646	19.199	19.319	18.286	18.189
19.553	16.524	18.852	17.883	18.336	18.530	17.455	17.352
19.536	16.355	18.815	17.722	18.315	18.372	17.401	17.199
19.618	16.539	18.878	17.903	18.406	18.580	17.468	17.418
20.461	17.253	19.679	18.637	19.235	19.356	18.245	18.181
20.996	17.867	20.174	19.283	19.749	20.047	18.712	18.850
21.213	18.055	20.335	19.495	19.952	20.314	18.853	19.099
20.900	17.793	20.036	19.231	19.642	20.044	18.560	18.828
20.477	17.390	19.625	18.832	19.219	19.628	18.146	18.410
19.659	16.596	18.820	18.056	18.392	18.841	17.324	17.613
19.223	16.054	18.391	17.572	17.919	18.351	16.838	17.085
19.022	15.973	18.208	17.513	17.707	18.284	16.636	17.002
18.019	14.988	17.232	16.462	16.755	17.201	15.723	15.975
17.036	14.012	16.290	15.426	15.828	16.120	14.844	14.945
16.204	13.352	15.511	14.725	15.031	15.372	14.109	14.230
15.698	12.911	15.068	14.224	14.570	14.809	13.724	13.713
14.888	12.339	14.311	13.627	13.781	14.165	12.996	13.087
13.147	10.930	12.620	12.178	12.082	12.680	11.356	11.634
12.558	10.319	12.073	11.498	11.547	11.953	10.875	10.961
12.295	10.161	11.826	11.246	11.353	11.681	10.716	10.764
11.859	9.823	11.425	10.819	10.988	11.223	10.403	10.379
12.036	10.004	11.618	10.942	11.211	11.325	10.653	10.527
11.724	9.766	11.307	10.704	10.901	11.083	10.342	10.289
11.342	9.403	10.930	10.322	10.538	10.699	9.987	9.920
10.543	8.762	10.173	9.624	9.786	9.962	9.292	9.226
9.631	8.039	9.306	8.795	8.962	9.093	8.532	8.443
8.869	7.375	8.573	8.044	8.273	8.315	7.886	7.737
8.611	7.157	8.332	7.745	8.080	8.000	7.723	7.491
8.879	7.325	8.616	7.824	8.420	8.059	8.091	7.625
8.150	6.853	7.894	7.291	7.743	7.520	7.431	7.138
7.210	6.133	6.980	6.510	6.860	6.718	6.583	6.387
6.432	5.613	6.231	5.938	6.130	6.127	5.892	5.839
5.035	4.358	4.856	4.626	4.789	4.798	4.581	4.559
3.072	2.589	2.930	2.789	2.889	2.928	2.726	2.748
1.883	1.576	1.786	1.723	1.748	1.820	1.637	1.686
1.435	1.194	1.361	1.306	1.330	1.380	1.247	1.277
0.973	0.775	0.914	0.859	0.893	0.918	0.828	0.839
0.168	0.036	0.121	0.089	0.116	0.136	0.068	0.084
-0.720	-0.791	-0.747	-0.768	-0.744	-0.741	-0.771	-0.764
-1.462	-1.497	-1.475	-1.487	-1.473	-1.474	-1.485	-1.484
-2.256	-2.267	-2.261	-2.264	-2.259	-2.260	-2.264	-2.263
-2.955	-2.956	-2.955	-2.955	-2.955	-2.955	-2.956	-2.955
-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019	-3.019
